Name,BlockId,Col,Row,Name1,Name2,Drug1,Drug2,sd,Replicate,Value,Fa,Fu,FaFu,Drug,DrugNum,Average,Dist,Inflection,Neighbor,MedianEffect,count,min,max,Experiment
PTC-691_2,52,10,7,EED-226_1,PTC-691_2,0,0.078125,NA,1,0.598605037238566,0.401394962761434,0.598605037238566,0.670550593114142,0.078125,2,0.598605037238566,0.0986050372385664,4,0,TRUE,5,0.019531,0.3125,GDM1_ASSAY_ID_9403
PTC-691_2,52,10,6,EED-226_1,PTC-691_2,0,0.15625,NA,1,0.622071745838397,0.377928254161603,0.622071745838397,0.607531617839757,0.15625,2,0.622071745838397,0.122071745838397,4,-1,TRUE,5,0.019531,0.3125,GDM1_ASSAY_ID_9403
PTC-691_2,52,10,5,EED-226_1,PTC-691_2,0,0.3125,NA,1,0.352255541071228,0.647744458928772,0.352255541071228,1.8388481752734,0.3125,2,0.352255541071228,0.147744458928772,4,-2,TRUE,5,0.019531,0.3125,GDM1_ASSAY_ID_9403
EED-226_1,53,10,10,EED-226_1,WEHI-539_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.625,1,0.9999,0.4999,9,8,NA,5,1.25,20,GDM1_ASSAY_ID_9403
EED-226_1,53,5,10,EED-226_1,WEHI-539_2,1.25,0,NA,1,0.99,0.01,0.99,0.0101010101010101,1.25,1,0.99,0.49,9,3,TRUE,5,1.25,20,GDM1_ASSAY_ID_9403
EED-226_1,53,4,10,EED-226_1,WEHI-539_2,2.5,0,NA,1,0.99,0.01,0.99,0.0101010101010101,2.5,1,0.99,0.49,9,2,TRUE,5,1.25,20,GDM1_ASSAY_ID_9403
EED-226_1,53,3,10,EED-226_1,WEHI-539_2,5,0,NA,1,0.99,0.01,0.99,0.0101010101010101,5,1,0.99,0.49,9,1,TRUE,5,1.25,20,GDM1_ASSAY_ID_9403
EED-226_1,53,2,10,EED-226_1,WEHI-539_2,10,0,NA,1,0.858927020919155,0.141072979080845,0.858927020919155,0.164243265894558,10,1,0.858927020919155,0.358927020919155,9,0,TRUE,5,1.25,20,GDM1_ASSAY_ID_9403
EED-226_1,53,1,10,EED-226_1,WEHI-539_2,20,0,NA,1,0.951339379413769,0.0486606205862311,0.951339379413769,0.0511495914488651,20,1,0.951339379413769,0.451339379413769,9,-1,TRUE,5,1.25,20,GDM1_ASSAY_ID_9403
WEHI-539_2,53,10,10,EED-226_1,WEHI-539_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.0390625,2,0.9999,0.4999,6,5,FALSE,5,0.078125,1.25,GDM1_ASSAY_ID_9403
WEHI-539_2,53,10,7,EED-226_1,WEHI-539_2,0,0.078125,NA,1,0.99,0.01,0.99,0.0101010101010101,0.078125,2,0.99,0.49,6,2,TRUE,5,0.078125,1.25,GDM1_ASSAY_ID_9403
WEHI-539_2,53,10,6,EED-226_1,WEHI-539_2,0,0.15625,NA,1,0.554190475963622,0.445809524036378,0.554190475963622,0.804433752242327,0.15625,2,0.554190475963622,0.0541904759636224,6,1,TRUE,5,0.078125,1.25,GDM1_ASSAY_ID_9403
WEHI-539_2,53,10,5,EED-226_1,WEHI-539_2,0,0.3125,NA,1,0.513612076084256,0.486387923915744,0.513612076084256,0.94699471948544,0.3125,2,0.513612076084256,0.0136120760842559,6,0,TRUE,5,0.078125,1.25,GDM1_ASSAY_ID_9403
WEHI-539_2,53,10,4,EED-226_1,WEHI-539_2,0,0.625,NA,1,0.896786733878731,0.103213266121269,0.896786733878731,0.115092320416982,0.625,2,0.896786733878731,0.396786733878731,6,-1,TRUE,5,0.078125,1.25,GDM1_ASSAY_ID_9403
WEHI-539_2,53,10,3,EED-226_1,WEHI-539_2,0,1.25,NA,1,0.7419946399514,0.2580053600486,0.7419946399514,0.34771863050857,1.25,2,0.7419946399514,0.2419946399514,6,-2,TRUE,5,0.078125,1.25,GDM1_ASSAY_ID_9403
Panobinostat_1,54,10,10,Panobinostat_1,S63845_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.0078125,1,0.9999,0.4999,5,4,FALSE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,54,8,10,Panobinostat_1,S63845_2,0.015625,0,NA,1,0.99,0.01,0.99,0.0101010101010101,0.015625,1,0.99,0.49,5,2,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,54,7,10,Panobinostat_1,S63845_2,0.03125,0,NA,1,0.88270088057843,0.11729911942157,0.88270088057843,0.132886600662168,0.03125,1,0.88270088057843,0.38270088057843,5,1,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,54,6,10,Panobinostat_1,S63845_2,0.0625,0,NA,1,0.341159405320919,0.658840594679081,0.341159405320919,1.93118109717458,0.0625,1,0.341159405320919,0.158840594679081,5,0,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,54,5,10,Panobinostat_1,S63845_2,0.125,0,NA,1,0.0770082942912389,0.922991705708761,0.0770082942912389,11.9856142017389,0.125,1,0.0770082942912389,0.422991705708761,5,-1,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,54,4,10,Panobinostat_1,S63845_2,0.25,0,NA,1,0.025683713515909,0.974316286484091,0.025683713515909,37.9351796569675,0.25,1,0.025683713515909,0.474316286484091,5,-2,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
S63845_2,54,10,10,Panobinostat_1,S63845_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.15625,2,0.9999,0.4999,10,9,NA,5,0.3125,5,GDM1_ASSAY_ID_9403
S63845_2,54,10,5,Panobinostat_1,S63845_2,0,0.3125,NA,1,0.99,0.01,0.99,0.0101010101010101,0.3125,2,0.99,0.49,10,4,TRUE,5,0.3125,5,GDM1_ASSAY_ID_9403
S63845_2,54,10,4,Panobinostat_1,S63845_2,0,0.625,NA,1,0.885742073517384,0.114257926482616,0.885742073517384,0.128996837678586,0.625,2,0.885742073517384,0.385742073517384,10,3,TRUE,5,0.3125,5,GDM1_ASSAY_ID_9403
S63845_2,54,10,3,Panobinostat_1,S63845_2,0,1.25,NA,1,0.873493457240736,0.126506542759264,0.873493457240736,0.144828265982534,1.25,2,0.873493457240736,0.373493457240736,10,2,TRUE,5,0.3125,5,GDM1_ASSAY_ID_9403
S63845_2,54,10,2,Panobinostat_1,S63845_2,0,2.5,NA,1,0.778329037862207,0.221670962137793,0.778329037862207,0.284803664458729,2.5,2,0.778329037862207,0.278329037862207,10,1,TRUE,5,0.3125,5,GDM1_ASSAY_ID_9403
S63845_2,54,10,1,Panobinostat_1,S63845_2,0,5,NA,1,0.536665041344685,0.463334958655315,0.536665041344685,0.863359680545557,5,2,0.536665041344685,0.0366650413446847,10,0,TRUE,5,0.3125,5,GDM1_ASSAY_ID_9403
Panobinostat_1,55,10,10,Panobinostat_1,Venetoclax (ABT-199)_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.0078125,1,0.9999,0.4999,5,4,FALSE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,55,8,10,Panobinostat_1,Venetoclax (ABT-199)_2,0.015625,0,NA,1,0.829559100154329,0.170440899845671,0.829559100154329,0.205459622845391,0.015625,1,0.829559100154329,0.329559100154329,5,2,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,55,7,10,Panobinostat_1,Venetoclax (ABT-199)_2,0.03125,0,NA,1,0.817890110549308,0.182109889450692,0.817890110549308,0.222658138424469,0.03125,1,0.817890110549308,0.317890110549308,5,1,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,55,6,10,Panobinostat_1,Venetoclax (ABT-199)_2,0.0625,0,NA,1,0.274488149891203,0.725511850108797,0.274488149891203,2.64314452334778,0.0625,1,0.274488149891203,0.225511850108797,5,0,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,55,5,10,Panobinostat_1,Venetoclax (ABT-199)_2,0.125,0,NA,1,0.0689606148481648,0.931039385151835,0.0689606148481648,13.5010308014476,0.125,1,0.0689606148481648,0.431039385151835,5,-1,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,55,4,10,Panobinostat_1,Venetoclax (ABT-199)_2,0.25,0,NA,1,0.0236093257305038,0.976390674269496,0.0236093257305038,41.3561439837299,0.25,1,0.0236093257305038,0.476390674269496,5,-2,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Venetoclax (ABT-199)_2,55,10,10,Panobinostat_1,Venetoclax (ABT-199)_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.15625,2,0.9999,0.4999,8,7,FALSE,5,0.3125,5,GDM1_ASSAY_ID_9403
Venetoclax (ABT-199)_2,55,10,5,Panobinostat_1,Venetoclax (ABT-199)_2,0,0.3125,NA,1,0.578776883700826,0.421223116299174,0.578776883700826,0.727781513328212,0.3125,2,0.578776883700826,0.078776883700826,8,2,TRUE,5,0.3125,5,GDM1_ASSAY_ID_9403
Venetoclax (ABT-199)_2,55,10,4,Panobinostat_1,Venetoclax (ABT-199)_2,0,0.625,NA,1,0.442218941156782,0.557781058843218,0.442218941156782,1.26132331053967,0.625,2,0.442218941156782,0.0577810588432179,8,1,TRUE,5,0.3125,5,GDM1_ASSAY_ID_9403
Venetoclax (ABT-199)_2,55,10,3,Panobinostat_1,Venetoclax (ABT-199)_2,0,1.25,NA,1,0.445486406353016,0.554513593646984,0.445486406353016,1.24473740553953,1.25,2,0.445486406353016,0.0545135936469836,8,0,TRUE,5,0.3125,5,GDM1_ASSAY_ID_9403
Venetoclax (ABT-199)_2,55,10,2,Panobinostat_1,Venetoclax (ABT-199)_2,0,2.5,NA,1,0.42462311854137,0.57537688145863,0.42462311854137,1.35502956936287,2.5,2,0.42462311854137,0.0753768814586301,8,-1,TRUE,5,0.3125,5,GDM1_ASSAY_ID_9403
Venetoclax (ABT-199)_2,55,10,1,Panobinostat_1,Venetoclax (ABT-199)_2,0,5,NA,1,0.361544264870122,0.638455735129878,0.361544264870122,1.76591304901277,5,2,0.361544264870122,0.138455735129878,8,-2,TRUE,5,0.3125,5,GDM1_ASSAY_ID_9403
Panobinostat_1,56,10,10,Panobinostat_1,UNC-1999_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.0078125,1,0.9999,0.4999,5,4,FALSE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,56,8,10,Panobinostat_1,UNC-1999_2,0.015625,0,NA,1,0.896188867548354,0.103811132451646,0.896188867548354,0.115836221817434,0.015625,1,0.896188867548354,0.396188867548354,5,2,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,56,7,10,Panobinostat_1,UNC-1999_2,0.03125,0,NA,1,0.845766698876504,0.154233301123496,0.845766698876504,0.18235915569669,0.03125,1,0.845766698876504,0.345766698876504,5,1,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,56,6,10,Panobinostat_1,UNC-1999_2,0.0625,0,NA,1,0.272557325955142,0.727442674044858,0.272557325955142,2.66895293126182,0.0625,1,0.272557325955142,0.227442674044858,5,0,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,56,5,10,Panobinostat_1,UNC-1999_2,0.125,0,NA,1,0.0669207596696907,0.933079240330309,0.0669207596696907,13.9430461479491,0.125,1,0.0669207596696907,0.433079240330309,5,-1,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,56,4,10,Panobinostat_1,UNC-1999_2,0.25,0,NA,1,0.00999001072984713,0.990009989270153,0.00999001072984713,99.099992586825,0.25,1,0.00999001072984713,0.490009989270153,5,-2,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
UNC-1999_2,56,10,10,Panobinostat_1,UNC-1999_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.0390625,2,0.9999,0.4999,4,3,FALSE,5,0.078125,1.25,GDM1_ASSAY_ID_9403
UNC-1999_2,56,10,9,Panobinostat_1,UNC-1999_2,0,0.078125,NA,1,0.99,0.01,0.99,0.0101010101010101,0.078125,2,0.99,0.49,4,2,TRUE,5,0.078125,1.25,GDM1_ASSAY_ID_9403
UNC-1999_2,56,10,8,Panobinostat_1,UNC-1999_2,0,0.15625,NA,1,0.99,0.01,0.99,0.0101010101010101,0.15625,2,0.99,0.49,4,1,TRUE,5,0.078125,1.25,GDM1_ASSAY_ID_9403
UNC-1999_2,56,10,7,Panobinostat_1,UNC-1999_2,0,0.3125,NA,1,0.877576117703009,0.122423882296991,0.877576117703009,0.139502294817943,0.3125,2,0.877576117703009,0.377576117703009,4,0,TRUE,5,0.078125,1.25,GDM1_ASSAY_ID_9403
UNC-1999_2,56,10,6,Panobinostat_1,UNC-1999_2,0,0.625,NA,1,0.99,0.01,0.99,0.0101010101010101,0.625,2,0.99,0.49,4,-1,TRUE,5,0.078125,1.25,GDM1_ASSAY_ID_9403
UNC-1999_2,56,10,5,Panobinostat_1,UNC-1999_2,0,1.25,NA,1,0.99,0.01,0.99,0.0101010101010101,1.25,2,0.99,0.49,4,-2,TRUE,5,0.078125,1.25,GDM1_ASSAY_ID_9403
Panobinostat_1,57,10,10,Panobinostat_1,Panobinostat_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.003906,1,0.9999,0.4999,4,3,FALSE,5,0.007812,0.125,GDM1_ASSAY_ID_9403
Panobinostat_1,57,9,10,Panobinostat_1,Panobinostat_2,0.007812,0,NA,1,0.901293837776157,0.0987061622238433,0.901293837776157,0.109516073545327,0.007812,1,0.901293837776157,0.401293837776157,4,2,TRUE,5,0.007812,0.125,GDM1_ASSAY_ID_9403
Panobinostat_1,57,8,10,Panobinostat_1,Panobinostat_2,0.015625,0,NA,1,0.796222131441001,0.203777868558999,0.796222131441001,0.255930927453878,0.015625,1,0.796222131441001,0.296222131441001,4,1,TRUE,5,0.007812,0.125,GDM1_ASSAY_ID_9403
Panobinostat_1,57,7,10,Panobinostat_1,Panobinostat_2,0.03125,0,NA,1,0.584494073590679,0.415505926409321,0.584494073590679,0.710881333418445,0.03125,1,0.584494073590679,0.0844940735906792,4,0,TRUE,5,0.007812,0.125,GDM1_ASSAY_ID_9403
Panobinostat_1,57,6,10,Panobinostat_1,Panobinostat_2,0.0625,0,NA,1,0.22569803361087,0.77430196638913,0.22569803361087,3.43069877039389,0.0625,1,0.22569803361087,0.27430196638913,4,-1,TRUE,5,0.007812,0.125,GDM1_ASSAY_ID_9403
Panobinostat_1,57,5,10,Panobinostat_1,Panobinostat_2,0.125,0,NA,1,0.056805479571185,0.943194520428815,0.056805479571185,16.6039355278546,0.125,1,0.056805479571185,0.443194520428815,4,-2,TRUE,5,0.007812,0.125,GDM1_ASSAY_ID_9403
Panobinostat_2,57,10,10,Panobinostat_1,Panobinostat_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.003906,2,0.9999,0.4999,4,3,FALSE,5,0.007812,0.125,GDM1_ASSAY_ID_9403
Panobinostat_2,57,10,9,Panobinostat_1,Panobinostat_2,0,0.007812,NA,1,0.883231741619984,0.116768258380016,0.883231741619984,0.132205686093035,0.007812,2,0.883231741619984,0.383231741619984,4,2,TRUE,5,0.007812,0.125,GDM1_ASSAY_ID_9403
Panobinostat_2,57,10,8,Panobinostat_1,Panobinostat_2,0,0.015625,NA,1,0.99,0.01,0.99,0.0101010101010101,0.015625,2,0.99,0.49,4,1,TRUE,5,0.007812,0.125,GDM1_ASSAY_ID_9403
Panobinostat_2,57,10,7,Panobinostat_1,Panobinostat_2,0,0.03125,NA,1,0.706944369109026,0.293055630890974,0.706944369109026,0.414538461152633,0.03125,2,0.706944369109026,0.206944369109026,4,0,TRUE,5,0.007812,0.125,GDM1_ASSAY_ID_9403
Panobinostat_2,57,10,6,Panobinostat_1,Panobinostat_2,0,0.0625,NA,1,0.275179378426984,0.724820621573016,0.275179378426984,2.63399323639849,0.0625,2,0.275179378426984,0.224820621573016,4,-1,TRUE,5,0.007812,0.125,GDM1_ASSAY_ID_9403
Panobinostat_2,57,10,5,Panobinostat_1,Panobinostat_2,0,0.125,NA,1,0.059310085502943,0.940689914497057,0.059310085502943,15.860538836188,0.125,2,0.059310085502943,0.440689914497057,4,-2,TRUE,5,0.007812,0.125,GDM1_ASSAY_ID_9403
Navitoclax (ABT-263)_2,58,10,10,Panobinostat_1,Navitoclax (ABT-263)_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.019531,2,0.9999,0.4999,5,4,FALSE,5,0.039062,0.625,GDM1_ASSAY_ID_9403
Navitoclax (ABT-263)_2,58,10,8,Panobinostat_1,Navitoclax (ABT-263)_2,0,0.039062,NA,1,0.99,0.01,0.99,0.0101010101010101,0.039062,2,0.99,0.49,5,2,TRUE,5,0.039062,0.625,GDM1_ASSAY_ID_9403
Navitoclax (ABT-263)_2,58,10,7,Panobinostat_1,Navitoclax (ABT-263)_2,0,0.078125,NA,1,0.779753389419685,0.220246610580315,0.779753389419685,0.282456753082187,0.078125,2,0.779753389419685,0.279753389419685,5,1,TRUE,5,0.039062,0.625,GDM1_ASSAY_ID_9403
Navitoclax (ABT-263)_2,58,10,6,Panobinostat_1,Navitoclax (ABT-263)_2,0,0.15625,NA,1,0.531867000509081,0.468132999490919,0.531867000509081,0.88016928864329,0.15625,2,0.531867000509081,0.0318670005090814,5,0,TRUE,5,0.039062,0.625,GDM1_ASSAY_ID_9403
Navitoclax (ABT-263)_2,58,10,5,Panobinostat_1,Navitoclax (ABT-263)_2,0,0.3125,NA,1,0.107883742699829,0.892116257300171,0.107883742699829,8.26923718972522,0.3125,2,0.107883742699829,0.392116257300171,5,-1,TRUE,5,0.039062,0.625,GDM1_ASSAY_ID_9403
Navitoclax (ABT-263)_2,58,10,4,Panobinostat_1,Navitoclax (ABT-263)_2,0,0.625,NA,1,0.0399803599773297,0.96001964002267,0.0399803599773297,24.0122810441686,0.625,2,0.0399803599773297,0.46001964002267,5,-2,TRUE,5,0.039062,0.625,GDM1_ASSAY_ID_9403
Panobinostat_1,58,10,10,Panobinostat_1,Navitoclax (ABT-263)_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.0078125,1,0.9999,0.4999,5,4,FALSE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,58,8,10,Panobinostat_1,Navitoclax (ABT-263)_2,0.015625,0,NA,1,0.985949415700302,0.0140505842996983,0.985949415700302,0.0142508165996715,0.015625,1,0.985949415700302,0.485949415700302,5,2,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,58,7,10,Panobinostat_1,Navitoclax (ABT-263)_2,0.03125,0,NA,1,0.865071584411239,0.134928415588761,0.865071584411239,0.155973699772595,0.03125,1,0.865071584411239,0.365071584411239,5,1,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,58,6,10,Panobinostat_1,Navitoclax (ABT-263)_2,0.0625,0,NA,1,0.384993931610528,0.615006068389472,0.384993931610528,1.59744353843902,0.0625,1,0.384993931610528,0.115006068389472,5,0,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,58,5,10,Panobinostat_1,Navitoclax (ABT-263)_2,0.125,0,NA,1,0.106166798377994,0.893833201622006,0.106166798377994,8.41914059082409,0.125,1,0.106166798377994,0.393833201622006,5,-1,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,58,4,10,Panobinostat_1,Navitoclax (ABT-263)_2,0.25,0,NA,1,0.0758812891106137,0.924118710889386,0.0758812891106137,12.1784793289724,0.25,1,0.0758812891106137,0.424118710889386,5,-2,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,59,10,10,Panobinostat_1,PTC-691_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.0078125,1,0.9999,0.4999,5,4,FALSE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,59,8,10,Panobinostat_1,PTC-691_2,0.015625,0,NA,1,0.99,0.01,0.99,0.0101010101010101,0.015625,1,0.99,0.49,5,2,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,59,7,10,Panobinostat_1,PTC-691_2,0.03125,0,NA,1,0.783671274737362,0.216328725262638,0.783671274737362,0.27604524018714,0.03125,1,0.783671274737362,0.283671274737362,5,1,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,59,6,10,Panobinostat_1,PTC-691_2,0.0625,0,NA,1,0.236011608189466,0.763988391810533,0.236011608189466,3.23707972532103,0.0625,1,0.236011608189466,0.263988391810534,5,0,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,59,5,10,Panobinostat_1,PTC-691_2,0.125,0,NA,1,0.0894016924344385,0.910598307565561,0.0894016924344385,10.1854705740983,0.125,1,0.0894016924344385,0.410598307565561,5,-1,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,59,4,10,Panobinostat_1,PTC-691_2,0.25,0,NA,1,0.0506163108009086,0.949383689199091,0.0506163108009086,18.7564773919092,0.25,1,0.0506163108009086,0.449383689199091,5,-2,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
PTC-691_2,59,10,10,Panobinostat_1,PTC-691_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.15625,2,0.9999,0.4999,10,9,NA,5,0.3125,5,GDM1_ASSAY_ID_9403
PTC-691_2,59,10,5,Panobinostat_1,PTC-691_2,0,0.3125,NA,1,0.707184542262555,0.292815457737445,0.707184542262555,0.414058057322091,0.3125,2,0.707184542262555,0.207184542262555,10,4,TRUE,5,0.3125,5,GDM1_ASSAY_ID_9403
PTC-691_2,59,10,4,Panobinostat_1,PTC-691_2,0,0.625,NA,1,0.226082264619886,0.773917735380115,0.226082264619886,3.42316871551738,0.625,2,0.226082264619886,0.273917735380114,10,3,TRUE,5,0.3125,5,GDM1_ASSAY_ID_9403
PTC-691_2,59,10,3,Panobinostat_1,PTC-691_2,0,1.25,NA,1,0.291198774037294,0.708801225962705,0.291198774037294,2.43408039167063,1.25,2,0.291198774037294,0.208801225962706,10,2,TRUE,5,0.3125,5,GDM1_ASSAY_ID_9403
PTC-691_2,59,10,2,Panobinostat_1,PTC-691_2,0,2.5,NA,1,0.225355409557286,0.774644590442714,0.225355409557286,3.43743508072211,2.5,2,0.225355409557286,0.274644590442714,10,1,TRUE,5,0.3125,5,GDM1_ASSAY_ID_9403
PTC-691_2,59,10,1,Panobinostat_1,PTC-691_2,0,5,NA,1,0.491391949659522,0.508608050340478,0.491391949659522,1.03503537388613,5,2,0.491391949659522,0.00860805034047818,10,0,TRUE,5,0.3125,5,GDM1_ASSAY_ID_9403
Panobinostat_1,60,10,10,Panobinostat_1,WEHI-539_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.0078125,1,0.9999,0.4999,5,4,FALSE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,60,8,10,Panobinostat_1,WEHI-539_2,0.015625,0,NA,1,0.943959448709309,0.0560405512906911,0.943959448709309,0.0593675410181192,0.015625,1,0.943959448709309,0.443959448709309,5,2,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,60,7,10,Panobinostat_1,WEHI-539_2,0.03125,0,NA,1,0.795751159920247,0.204248840079753,0.795751159920247,0.256674259953605,0.03125,1,0.795751159920247,0.295751159920247,5,1,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,60,6,10,Panobinostat_1,WEHI-539_2,0.0625,0,NA,1,0.249597903153667,0.750402096846333,0.249597903153667,3.00644391385108,0.0625,1,0.249597903153667,0.250402096846333,5,0,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,60,5,10,Panobinostat_1,WEHI-539_2,0.125,0,NA,1,0.0952027806279439,0.904797219372056,0.0952027806279439,9.50389488000395,0.125,1,0.0952027806279439,0.404797219372056,5,-1,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
Panobinostat_1,60,4,10,Panobinostat_1,WEHI-539_2,0.25,0,NA,1,0.0586427231980369,0.941357276801963,0.0586427231980369,16.0524141012857,0.25,1,0.0586427231980369,0.441357276801963,5,-2,TRUE,5,0.015625,0.25,GDM1_ASSAY_ID_9403
WEHI-539_2,60,10,10,Panobinostat_1,WEHI-539_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.15625,2,0.9999,0.4999,9,8,NA,5,0.3125,5,GDM1_ASSAY_ID_9403
WEHI-539_2,60,10,5,Panobinostat_1,WEHI-539_2,0,0.3125,NA,1,0.990508976289824,0.00949102371017574,0.990508976289824,0.00958196638028109,0.3125,2,0.990508976289824,0.490508976289824,9,3,TRUE,5,0.3125,5,GDM1_ASSAY_ID_9403
WEHI-539_2,60,10,4,Panobinostat_1,WEHI-539_2,0,0.625,NA,1,0.805648985901508,0.194351014098492,0.805648985901508,0.241235348767946,0.625,2,0.805648985901508,0.305648985901508,9,2,TRUE,5,0.3125,5,GDM1_ASSAY_ID_9403
WEHI-539_2,60,10,3,Panobinostat_1,WEHI-539_2,0,1.25,NA,1,0.814427159205086,0.185572840794914,0.814427159205086,0.227856891432797,1.25,2,0.814427159205086,0.314427159205086,9,1,TRUE,5,0.3125,5,GDM1_ASSAY_ID_9403
WEHI-539_2,60,10,2,Panobinostat_1,WEHI-539_2,0,2.5,NA,1,0.791358205931389,0.208641794068611,0.791358205931389,0.263650256615523,2.5,2,0.791358205931389,0.291358205931389,9,0,TRUE,5,0.3125,5,GDM1_ASSAY_ID_9403
WEHI-539_2,60,10,1,Panobinostat_1,WEHI-539_2,0,5,NA,1,0.99,0.01,0.99,0.0101010101010101,5,2,0.99,0.49,9,-1,TRUE,5,0.3125,5,GDM1_ASSAY_ID_9403
PTC-691_1,61,10,10,PTC-691_1,S63845_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.0390625,1,0.9999,0.4999,6,5,FALSE,5,0.078125,1.25,GDM1_ASSAY_ID_9403
PTC-691_1,61,7,10,PTC-691_1,S63845_2,0.078125,0,NA,1,0.773150156418932,0.226849843581068,0.773150156418932,0.293409813989805,0.078125,1,0.773150156418932,0.273150156418932,6,2,TRUE,5,0.078125,1.25,GDM1_ASSAY_ID_9403
PTC-691_1,61,6,10,PTC-691_1,S63845_2,0.15625,0,NA,1,0.818581796730706,0.181418203269294,0.818581796730706,0.221625015354423,0.15625,1,0.818581796730706,0.318581796730706,6,1,TRUE,5,0.078125,1.25,GDM1_ASSAY_ID_9403
PTC-691_1,61,5,10,PTC-691_1,S63845_2,0.3125,0,NA,1,0.349759702168072,0.650240297831928,0.349759702168072,1.85910581979929,0.3125,1,0.349759702168072,0.150240297831928,6,0,TRUE,5,0.078125,1.25,GDM1_ASSAY_ID_9403
PTC-691_1,61,4,10,PTC-691_1,S63845_2,0.625,0,NA,1,0.254089749347278,0.745910250652722,0.254089749347278,2.93561724772001,0.625,1,0.254089749347278,0.245910250652722,6,-1,TRUE,5,0.078125,1.25,GDM1_ASSAY_ID_9403
